time	L1	L2	L3	L4	L5	L6
2018-01-30 10:30:00	33	85	7	35	24	38
2018-01-30 10:30:00	33	85	7	35	24	38
2018-01-30 10:30:00	33	85	7	35	24	38
2018-01-30 10:30:00	33	85	7	35	24	38
2018-01-30 10:30:00	33	85	7	35	24	38
2018-01-30 11:00:00	33	85	7	35	24	38
2018-01-30 11:00:00	33	85	7	35	24	38
2018-01-30 11:00:00	33	85	7	35	24	38
2018-01-30 11:00:00	33	85	7	35	24	38
2018-01-30 11:00:00	33	85	7	35	24	38
2018-01-30 11:00:00	33	85	7	35	24	38
2018-01-30 11:30:00	33	85	7	35	24	38
2018-01-30 11:30:00	33	85	7	35	24	38
2018-01-30 11:30:00	33	85	7	35	24	38
2018-01-30 11:30:00	33	85	7	35	24	38
2018-01-30 11:30:00	33	85	7	35	24	38
2018-01-30 11:30:00	33	85	7	35	24	38
2018-01-30 12:00:00	33	85	7	35	24	38
2018-01-30 12:00:00	33	85	7	35	24	38
2018-01-30 12:00:00	33	85	7	35	24	38
2018-01-30 12:00:00	33	85	7	35	24	38
2018-01-30 12:00:00	33	85	7	35	24	38
2018-01-30 12:00:00	33	85	7	35	24	38
2018-01-30 12:30:00	33	85	7	35	24	38
2018-01-30 12:30:00	33	85	7	35	24	38
2018-01-30 12:30:00	33	85	7	35	24	38
2018-01-30 12:30:00	33	85	7	35	24	38
2018-01-30 12:30:00	33	85	7	35	24	38
2018-01-30 12:30:00	33	85	7	35	24	38
2018-01-30 13:00:00	32	85	7	35	24	38
2018-01-30 13:00:00	32	85	7	35	24	38
2018-01-30 13:00:00	32	85	7	35	24	38
2018-01-30 13:00:00	32	85	7	35	24	38
2018-01-30 13:00:00	32	85	7	35	24	38
2018-01-30 13:00:00	32	85	7	35	24	38
2018-01-30 13:30:00	32	85	7	35	24	38
2018-01-30 13:30:00	32	85	7	35	24	38
2018-01-30 13:30:00	32	85	7	35	24	38
2018-01-30 13:30:00	32	85	7	35	24	38
2018-01-30 13:30:00	32	85	7	35	24	38
2018-01-30 13:30:00	32	85	7	35	24	38
2018-01-30 14:00:00	32	85	7	35	24	38
2018-01-30 14:00:00	32	85	7	35	24	38
2018-01-30 14:00:00	32	85	7	35	24	38
2018-01-30 14:00:00	32	85	7	35	24	38
2018-01-30 14:00:00	32	85	7	35	24	38
2018-01-30 14:00:00	32	85	7	35	24	38
2018-01-30 14:30:00	32	85	7	35	24	38
2018-01-30 14:30:00	32	85	7	35	24	38
2018-01-30 14:30:00	32	85	7	35	24	38
2018-01-30 14:30:00	32	85	7	35	24	38
2018-01-30 14:30:00	32	85	7	35	24	38
2018-01-30 14:30:00	32	85	7	35	24	38
2018-01-30 15:00:00	32	85	7	35	24	38
2018-01-30 15:00:00	32	85	7	35	24	38
2018-01-30 15:00:00	32	85	7	35	24	38
2018-01-30 15:00:00	32	85	7	35	24	38
2018-01-30 15:00:00	32	85	7	35	24	38
2018-01-30 15:00:00	32	85	7	35	24	38
2018-01-30 15:30:00	32	85	7	35	24	38
2018-01-30 15:30:00	32	85	7	35	24	38
2018-01-30 15:30:00	32	85	7	35	24	38
2018-01-30 15:30:00	32	85	7	35	24	38
2018-01-30 15:30:00	32	85	7	35	24	38
2018-01-30 15:30:00	32	85	7	35	24	38
2018-01-30 16:00:00	32	85	7	35	24	38
2018-01-30 16:00:00	32	85	7	35	24	38
2018-01-30 16:00:00	32	85	7	35	24	38
2018-01-30 16:00:00	32	85	7	35	24	38
2018-01-30 16:00:00	32	85	7	35	24	38
2018-01-30 16:00:00	32	85	7	35	24	38
2018-01-30 16:30:00	32	85	7	35	24	38
2018-01-30 16:30:00	32	85	7	35	24	38
2018-01-30 16:30:00	32	85	7	35	24	38
2018-01-30 16:30:00	32	85	7	35	24	38
2018-01-30 16:30:00	32	85	7	35	24	38
2018-01-30 16:30:00	32	85	7	35	24	38
2018-01-30 17:00:00	32	85	7	35	24	38
2018-01-30 17:00:00	32	85	7	35	24	38
2018-01-30 17:00:00	32	85	7	35	24	38
2018-01-30 17:00:00	32	85	7	35	24	38
2018-01-30 17:00:00	32	85	7	35	24	38
2018-01-30 17:00:00	32	85	7	35	24	38
2018-01-30 17:30:00	32	85	7	35	24	38
2018-01-30 17:30:00	32	85	7	35	24	38
2018-01-30 17:30:00	32	85	7	35	24	38
2018-01-30 17:30:00	32	85	7	35	24	38
2018-01-30 17:30:00	32	85	7	35	24	38
2018-01-30 17:30:00	32	85	7	35	24	38
2018-01-30 18:00:00	32	85	7	35	24	38
2018-01-30 18:00:00	32	85	7	35	24	38
2018-01-30 18:00:00	32	85	7	35	24	38
2018-01-30 18:00:00	32	85	7	35	24	38
2018-01-30 18:00:00	32	85	7	35	24	38
2018-01-30 18:00:00	32	85	7	35	24	38
2018-01-30 18:30:00	32	85	7	35	24	38
2018-01-30 18:30:00	32	85	7	35	24	38
2018-01-30 18:30:00	32	85	7	35	24	38
2018-01-30 18:30:00	32	85	7	35	24	38
2018-01-30 18:30:00	32	85	7	35	24	38
2018-01-30 18:30:00	32	85	7	35	24	38
2018-01-30 19:00:00	32	85	7	35	24	38
2018-01-30 19:00:00	32	85	7	35	24	38
2018-01-30 19:00:00	32	85	7	35	24	38
2018-01-30 19:00:00	32	85	7	35	24	38
2018-01-30 19:00:00	32	85	7	35	24	38
2018-01-30 19:00:00	32	85	7	35	24	38
2018-01-30 19:30:00	32	85	7	35	24	38
2018-01-30 19:30:00	32	85	7	35	24	38
2018-01-30 19:30:00	32	85	7	35	24	38
2018-01-30 19:30:00	32	85	7	35	24	38
2018-01-30 19:30:00	32	85	7	35	24	38
2018-01-30 19:30:00	32	85	7	35	24	38
2018-01-30 20:00:00	32	85	7	35	24	38
2018-01-30 20:00:00	32	85	7	35	24	38
2018-01-30 20:00:00	32	85	7	35	24	38
2018-01-30 20:00:00	32	85	7	35	24	38
2018-01-30 20:00:00	32	85	7	35	24	38
2018-01-30 20:00:00	32	85	7	35	24	38
2018-01-30 20:30:00	32	85	7	35	24	38
2018-01-30 20:30:00	32	85	7	35	24	38
2018-01-30 20:30:00	32	85	7	35	24	38
2018-01-30 20:30:00	32	85	7	35	24	38
2018-01-30 20:30:00	32	85	7	35	24	38
2018-01-30 20:30:00	32	85	7	35	24	38
2018-01-30 21:00:00	32	84	7	35	24	38
2018-01-30 21:00:00	32	84	7	35	24	38
2018-01-30 21:00:00	32	84	7	35	24	38
2018-01-30 21:00:00	32	84	7	35	24	38
2018-01-30 21:00:00	32	84	7	35	24	38
2018-01-30 21:00:00	32	84	7	35	24	38
2018-01-30 21:30:00	32	84	7	35	24	38
2018-01-30 21:30:00	32	84	7	35	24	38
2018-01-30 21:30:00	32	84	7	35	24	38
2018-01-30 21:30:00	32	84	7	35	24	38
2018-01-30 21:30:00	32	84	7	35	24	38
2018-01-30 21:30:00	32	84	7	35	24	38
2018-01-30 22:00:00	32	84	7	35	24	38
2018-01-30 22:00:00	32	84	7	35	24	38
2018-01-30 22:00:00	32	84	7	35	24	38
2018-01-30 22:00:00	32	84	7	35	24	38
2018-01-30 22:00:00	32	84	7	35	24	38
2018-01-30 22:00:00	32	84	7	35	24	38
2018-01-30 22:30:00	32	84	8	35	24	38
2018-01-30 22:30:00	32	84	8	35	24	38
2018-01-30 22:30:00	32	84	8	35	24	38
2018-01-30 22:30:00	32	84	8	35	24	38
2018-01-30 22:30:00	32	84	8	35	24	38
2018-01-30 22:30:00	32	84	8	35	24	38
2018-01-30 23:00:00	32	84	8	35	24	38
2018-01-30 23:00:00	32	84	8	35	24	38
2018-01-30 23:00:00	32	84	8	35	24	38
2018-01-30 23:00:00	32	84	8	35	24	38
2018-01-30 23:00:00	32	84	8	35	24	38
2018-01-30 23:00:00	32	84	8	35	24	38
2018-01-30 23:30:00	32	84	8	35	24	38
2018-01-30 23:30:00	32	84	8	35	24	38
2018-01-30 23:30:00	32	84	8	35	24	38
2018-01-30 23:30:00	32	84	8	35	24	38
2018-01-30 23:30:00	32	84	8	35	24	38
2018-01-30 23:30:00	32	84	8	35	24	38
2018-01-31 00:00:00	32	84	8	35	24	38
2018-01-31 00:00:00	32	84	8	35	24	38
2018-01-31 00:00:00	32	84	8	35	24	38
2018-01-31 00:00:00	32	84	8	35	24	38
2018-01-31 00:00:00	32	84	8	35	24	38
2018-01-31 00:00:00	32	84	8	35	24	38
2018-01-31 00:30:00	31	84	8	35	25	38
2018-01-31 00:30:00	31	84	8	35	25	38
2018-01-31 00:30:00	31	84	8	35	25	38
2018-01-31 00:30:00	31	84	8	35	25	38
2018-01-31 00:30:00	31	84	8	35	25	38
2018-01-31 00:30:00	31	84	8	35	25	38
2018-01-31 01:00:00	31	84	8	35	25	38
2018-01-31 01:00:00	31	84	8	35	25	38
2018-01-31 01:00:00	31	84	8	35	25	38
2018-01-31 01:00:00	31	84	8	35	25	38
2018-01-31 01:00:00	31	84	8	35	25	38
2018-01-31 01:00:00	31	84	8	35	25	38
2018-01-31 01:30:00	31	84	8	35	25	38
2018-01-31 01:30:00	31	84	8	35	25	38
2018-01-31 01:30:00	31	84	8	35	25	38
2018-01-31 01:30:00	31	84	8	35	25	38
2018-01-31 01:30:00	31	84	8	35	25	38
2018-01-31 01:30:00	31	84	8	35	25	38
2018-01-31 02:00:00	31	84	8	35	25	38
2018-01-31 02:00:00	31	84	8	35	25	38
2018-01-31 02:00:00	31	84	8	35	25	38
2018-01-31 02:00:00	31	84	8	35	25	38
2018-01-31 02:00:00	31	84	8	35	25	38
2018-01-31 02:00:00	31	84	8	35	25	38
2018-01-31 02:30:00	31	84	8	34	25	38
2018-01-31 02:30:00	31	84	8	34	25	38
2018-01-31 02:30:00	31	84	8	34	25	38
2018-01-31 02:30:00	31	84	8	34	25	38
2018-01-31 02:30:00	31	84	8	34	25	38
2018-01-31 02:30:00	31	84	8	34	25	38
2018-01-31 03:00:00	31	84	8	34	25	38
2018-01-31 03:00:00	31	84	8	34	25	38
2018-01-31 03:00:00	31	84	8	34	25	38
2018-01-31 03:00:00	31	84	8	34	25	38
2018-01-31 03:00:00	31	84	8	34	25	38
2018-01-31 03:00:00	31	84	8	34	25	38
2018-01-31 03:30:00	31	84	8	34	25	38
2018-01-31 03:30:00	31	84	8	34	25	38
2018-01-31 03:30:00	31	84	8	34	25	38
2018-01-31 03:30:00	31	84	8	34	25	38
2018-01-31 03:30:00	31	84	8	34	25	38
2018-01-31 03:30:00	31	84	8	34	25	38
2018-01-31 04:00:00	31	84	8	34	25	38
2018-01-31 04:00:00	31	84	8	34	25	38
2018-01-31 04:00:00	31	84	8	34	25	38
2018-01-31 04:00:00	31	84	8	34	25	38
2018-01-31 04:00:00	31	84	8	34	25	38
2018-01-31 04:00:00	31	84	8	34	25	38
2018-01-31 04:30:00	31	84	8	34	25	38
2018-01-31 04:30:00	31	84	8	34	25	38
2018-01-31 04:30:00	31	84	8	34	25	38
2018-01-31 04:30:00	31	84	8	34	25	38
2018-01-31 04:30:00	31	84	8	34	25	38
2018-01-31 04:30:00	31	84	8	34	25	38
2018-01-31 05:00:00	31	84	8	34	25	38
2018-01-31 05:00:00	31	84	8	34	25	38
2018-01-31 05:00:00	31	84	8	34	25	38
2018-01-31 05:00:00	31	84	8	34	25	38
2018-01-31 05:00:00	31	84	8	34	25	38
2018-01-31 05:00:00	31	84	8	34	25	38
2018-01-31 05:30:00	31	84	8	34	25	38
2018-01-31 05:30:00	31	84	8	34	25	38
2018-01-31 05:30:00	31	84	8	34	25	38
2018-01-31 05:30:00	31	84	8	34	25	38
2018-01-31 05:30:00	31	84	8	34	25	38
2018-01-31 05:30:00	31	84	8	34	25	38
2018-01-31 06:00:00	31	84	8	34	25	38
2018-01-31 06:00:00	31	84	8	34	25	38
2018-01-31 06:00:00	31	84	8	34	25	38
2018-01-31 06:00:00	31	84	8	34	25	38
2018-01-31 06:00:00	31	84	8	34	25	38
2018-01-31 06:00:00	31	84	8	34	25	38
2018-01-31 06:30:00	31	84	8	34	25	38
2018-01-31 06:30:00	31	84	8	34	25	38
2018-01-31 06:30:00	31	84	8	34	25	38
2018-01-31 06:30:00	31	84	8	34	25	38
2018-01-31 06:30:00	31	84	8	34	25	38
2018-01-31 06:30:00	31	84	8	34	25	38
2018-01-31 07:00:00	31	84	8	34	25	38
2018-01-31 07:00:00	31	84	8	34	25	38
2018-01-31 07:00:00	31	84	8	34	25	38
2018-01-31 07:00:00	31	84	8	34	25	38
2018-01-31 07:00:00	31	84	8	34	25	38
2018-01-31 07:00:00	31	84	8	34	25	38
2018-01-31 07:30:00	31	84	8	34	25	38
2018-01-31 07:30:00	31	84	8	34	25	38
2018-01-31 07:30:00	31	84	8	34	25	38
2018-01-31 07:30:00	31	84	8	34	25	38
2018-01-31 07:30:00	31	84	8	34	25	38
2018-01-31 07:30:00	31	84	8	34	25	38
2018-01-31 09:30:00	29	84	6	32	23	38
2018-01-31 09:30:00	29	84	6	32	23	38
2018-01-31 09:30:00	29	84	6	32	23	38
2018-01-31 09:30:00	29	84	6	32	23	38
2018-01-31 09:30:00	29	84	6	32	23	38
2018-01-31 09:30:00	29	84	6	32	23	38
2018-01-31 10:00:00	29	84	6	32	23	38
2018-01-31 10:00:00	29	84	6	32	23	38
2018-01-31 10:00:00	29	84	6	32	23	38
2018-01-31 10:00:00	29	84	6	32	23	38
2018-01-31 10:00:00	29	84	6	32	23	38
2018-01-31 10:00:00	29	84	6	32	23	38
2018-01-31 10:30:00	29	84	6	32	23	38
2018-01-31 10:30:00	29	84	6	32	23	38
2018-01-31 10:30:00	29	84	6	32	23	38
2018-01-31 10:30:00	29	84	6	32	23	38
2018-01-31 10:30:00	29	84	6	32	23	38
2018-01-31 10:30:00	29	84	6	32	23	38
2018-01-31 11:00:00	29	84	6	32	23	38
2018-01-31 11:00:00	29	84	6	32	23	38
2018-01-31 11:00:00	29	84	6	32	23	38
2018-01-31 11:00:00	29	84	6	32	23	38
2018-01-31 11:00:00	29	84	6	32	23	38
2018-01-31 11:00:00	29	84	6	32	23	38
2018-01-31 11:30:00	29	84	6	32	23	38
2018-01-31 11:30:00	29	84	6	32	23	38
2018-01-31 11:30:00	29	84	6	32	23	38
2018-01-31 11:30:00	29	84	6	32	23	38
2018-01-31 11:30:00	29	84	6	32	23	38
2018-01-31 11:30:00	29	84	6	32	23	38
2018-01-31 12:00:00	29	85	7	32	23	38
2018-01-31 12:00:00	29	85	7	32	23	38
2018-01-31 12:00:00	29	85	7	32	23	38
2018-01-31 12:00:00	29	85	7	32	23	38
2018-01-31 12:00:00	29	85	7	32	23	38
2018-01-31 12:00:00	29	85	7	32	23	38
2018-01-31 12:30:00	29	85	7	32	23	38
2018-01-31 12:30:00	29	85	7	32	23	38
2018-01-31 12:30:00	29	85	7	32	23	38
2018-01-31 12:30:00	29	85	7	32	23	38
2018-01-31 12:30:00	29	85	7	32	23	38
2018-01-31 12:30:00	29	85	7	32	23	38
2018-01-31 13:00:00	29	85	7	32	23	38
2018-01-31 13:00:00	29	85	7	32	23	38
2018-01-31 13:00:00	29	85	7	32	23	38
2018-01-31 13:00:00	29	85	7	32	23	38
2018-01-31 13:00:00	29	85	7	32	23	38
2018-01-31 13:00:00	29	85	7	32	23	38
2018-01-31 13:30:00	29	85	7	32	23	38
2018-01-31 13:30:00	29	85	7	32	23	38
2018-01-31 13:30:00	29	85	7	32	23	38
2018-01-31 13:30:00	29	85	7	32	23	38
2018-01-31 13:30:00	29	85	7	32	23	38
2018-01-31 13:30:00	29	85	7	32	23	38
2018-01-31 14:00:00	29	85	7	32	23	38
2018-01-31 14:00:00	29	85	7	32	23	38
2018-01-31 14:00:00	29	85	7	32	23	38
2018-01-31 14:00:00	29	85	7	32	23	38
2018-01-31 14:00:00	29	85	7	32	23	38
2018-01-31 14:00:00	29	85	7	32	23	38
2018-01-31 14:30:00	29	85	7	32	23	38
2018-01-31 14:30:00	29	85	7	32	23	38
2018-01-31 14:30:00	29	85	7	32	23	38
2018-01-31 14:30:00	29	85	7	32	23	38
2018-01-31 14:30:00	29	85	7	32	23	38
2018-01-31 14:30:00	29	85	7	32	23	38
2018-01-31 15:00:00	30	84	7	32	23	38
2018-01-31 15:00:00	30	84	7	32	23	38
2018-01-31 15:00:00	30	84	7	32	23	38
2018-01-31 15:00:00	30	84	7	32	23	38
2018-01-31 15:00:00	30	84	7	32	23	38
2018-01-31 15:00:00	30	84	7	32	23	38
2018-01-31 15:30:00	30	84	7	32	23	38
2018-01-31 15:30:00	30	84	7	32	23	38
2018-01-31 15:30:00	30	84	7	32	23	38
2018-01-31 15:30:00	30	84	7	32	23	38
2018-01-31 15:30:00	30	84	7	32	23	38
2018-01-31 15:30:00	30	84	7	32	23	38
2018-01-31 16:00:00	30	84	7	32	23	38
2018-01-31 16:00:00	30	84	7	32	23	38
2018-01-31 16:00:00	30	84	7	32	23	38
2018-01-31 16:00:00	30	84	7	32	23	38
2018-01-31 16:00:00	30	84	7	32	23	38
2018-01-31 16:00:00	30	84	7	32	23	38
2018-01-31 16:30:00	30	83	6	33	23	38
2018-01-31 16:30:00	30	83	6	33	23	38
2018-01-31 16:30:00	30	83	6	33	23	38
2018-01-31 16:30:00	30	83	6	33	23	38
2018-01-31 16:30:00	30	83	6	33	23	38
2018-01-31 16:30:00	30	83	6	33	23	38
2018-01-31 17:00:00	30	83	6	33	23	38
2018-01-31 17:00:00	30	83	6	33	23	38
2018-01-31 17:00:00	30	83	6	33	23	38
2018-01-31 17:00:00	30	83	6	33	23	38
2018-01-31 17:00:00	30	83	6	33	23	38
2018-01-31 17:00:00	30	83	6	33	23	38
2018-01-31 17:30:00	30	83	6	33	23	38
2018-01-31 17:30:00	30	83	6	33	23	38
2018-01-31 17:30:00	30	83	6	33	23	38
2018-01-31 17:30:00	30	83	6	33	23	38
2018-01-31 17:30:00	30	83	6	33	23	38
2018-01-31 17:30:00	30	83	6	33	23	38
2018-01-31 18:00:00	30	83	6	33	23	38
2018-01-31 18:00:00	30	83	6	33	23	38
2018-01-31 18:00:00	30	83	6	33	23	38
2018-01-31 18:00:00	30	83	6	33	23	38
2018-01-31 18:00:00	30	83	6	33	23	38
2018-01-31 18:00:00	30	83	6	33	23	38
2018-01-31 18:30:00	30	83	6	33	23	38
2018-01-31 18:30:00	30	83	6	33	23	38
2018-01-31 18:30:00	30	83	6	33	23	38
2018-01-31 18:30:00	30	83	6	33	23	38
2018-01-31 18:30:00	30	83	6	33	23	38
2018-01-31 18:30:00	30	83	6	33	23	38
2018-01-31 19:00:00	30	83	6	33	25	38
2018-01-31 19:00:00	30	83	6	33	25	38
2018-01-31 19:00:00	30	83	6	33	25	38
2018-01-31 19:00:00	30	83	6	33	25	38
2018-01-31 19:00:00	30	83	6	33	25	38
2018-01-31 19:00:00	30	83	6	33	25	38
2018-01-31 19:30:00	30	84	6	33	25	38
2018-01-31 19:30:00	30	84	6	33	25	38
2018-01-31 19:30:00	30	84	6	33	25	38
2018-01-31 19:30:00	30	84	6	33	25	38
2018-01-31 19:30:00	30	84	6	33	25	38
2018-01-31 19:30:00	30	84	6	33	25	38
2018-01-31 20:00:00	30	85	6	33	25	38
2018-01-31 20:00:00	30	85	6	33	25	38
2018-01-31 20:00:00	30	85	6	33	25	38
2018-01-31 20:00:00	30	85	6	33	25	38
2018-01-31 20:00:00	30	85	6	33	25	38
2018-01-31 20:00:00	30	85	6	33	25	38
2018-01-31 20:30:00	30	85	6	33	25	37
2018-01-31 20:30:00	30	85	6	33	25	37
2018-01-31 20:30:00	30	85	6	33	25	37
2018-01-31 20:30:00	30	85	6	33	25	37
2018-01-31 20:30:00	30	85	6	33	25	37
2018-01-31 20:30:00	30	85	6	33	25	37
2018-01-31 21:00:00	30	85	6	34	25	37
2018-01-31 21:00:00	30	85	6	34	25	37
2018-01-31 21:00:00	30	85	6	34	25	37
2018-01-31 21:00:00	30	85	6	34	25	37
2018-01-31 21:00:00	30	85	6	34	25	37
2018-01-31 21:00:00	30	85	6	34	25	37
2018-01-31 21:30:00	30	85	6	34	25	37
2018-01-31 21:30:00	30	85	6	34	25	37
2018-01-31 21:30:00	30	85	6	34	25	37
2018-01-31 21:30:00	30	85	6	34	25	37
2018-01-31 21:30:00	30	85	6	34	25	37
2018-01-31 21:30:00	30	85	6	34	25	37
2018-01-31 22:00:00	30	85	6	34	25	37
2018-01-31 22:00:00	30	85	6	34	25	37
2018-01-31 22:00:00	30	85	6	34	25	37
2018-01-31 22:00:00	30	85	6	34	25	37
2018-01-31 22:00:00	30	85	6	34	25	37
2018-01-31 22:00:00	30	85	6	34	25	37
2018-01-31 22:30:00	30	85	7	34	26	37
2018-01-31 22:30:00	30	85	7	34	26	37
2018-01-31 22:30:00	30	85	7	34	26	37
2018-01-31 22:30:00	30	85	7	34	26	37
2018-01-31 22:30:00	30	85	7	34	26	37
2018-01-31 22:30:00	30	85	7	34	26	37
2018-01-31 23:00:00	30	85	7	33	26	37
2018-01-31 23:00:00	30	85	7	33	26	37
2018-01-31 23:00:00	30	85	7	33	26	37
2018-01-31 23:00:00	30	85	7	33	26	37
2018-01-31 23:00:00	30	85	7	33	26	37
2018-01-31 23:00:00	30	85	7	33	26	37
2018-01-31 23:30:00	30	85	7	32	26	37
2018-01-31 23:30:00	30	85	7	32	26	37
2018-01-31 23:30:00	30	85	7	32	26	37
2018-01-31 23:30:00	30	85	7	32	26	37
2018-01-31 23:30:00	30	85	7	32	26	37
2018-01-31 23:30:00	30	85	7	32	26	37
2018-02-01 00:00:00	30	85	7	32	26	37
2018-02-01 00:00:00	30	85	7	32	26	37
2018-02-01 00:00:00	30	85	7	32	26	37
2018-02-01 00:00:00	30	85	7	32	26	37
2018-02-01 00:00:00	30	85	7	32	26	37
2018-02-01 00:00:00	30	85	7	32	26	37
2018-02-01 00:30:00	30	85	7	32	25	37
2018-02-01 00:30:00	30	85	7	32	25	37
2018-02-01 00:30:00	30	85	7	32	25	37
2018-02-01 00:30:00	30	85	7	32	25	37
2018-02-01 00:30:00	30	85	7	32	25	37
2018-02-01 00:30:00	30	85	7	32	25	37
2018-02-01 01:00:00	30	85	7	32	25	37
2018-02-01 01:00:00	30	85	7	32	25	37
2018-02-01 01:00:00	30	85	7	32	25	37
2018-02-01 01:00:00	30	85	7	32	25	37
2018-02-01 01:00:00	30	85	7	32	25	37
2018-02-01 01:00:00	30	85	7	32	25	37
2018-02-01 01:30:00	30	85	7	32	25	37
2018-02-01 01:30:00	30	85	7	32	25	37
2018-02-01 01:30:00	30	85	7	32	25	37
2018-02-01 01:30:00	30	85	7	32	25	37
2018-02-01 01:30:00	30	85	7	32	25	37
2018-02-01 01:30:00	30	85	7	32	25	37
2018-02-01 02:00:00	30	85	7	32	25	37
2018-02-01 02:00:00	30	85	7	32	25	37
2018-02-01 02:00:00	30	85	7	32	25	37
2018-02-01 02:00:00	30	85	7	32	25	37
2018-02-01 02:00:00	30	85	7	32	25	37
2018-02-01 02:00:00	30	85	7	32	25	37
2018-02-01 02:30:00	30	85	7	32	25	37
2018-02-01 02:30:00	30	85	7	32	25	37
2018-02-01 02:30:00	30	85	7	32	25	37
2018-02-01 02:30:00	30	85	7	32	25	37
2018-02-01 02:30:00	30	85	7	32	25	37
2018-02-01 02:30:00	30	85	7	32	25	37
2018-02-01 03:00:00	30	85	7	32	25	37
2018-02-01 03:00:00	30	85	7	32	25	37
2018-02-01 03:00:00	30	85	7	32	25	37
2018-02-01 03:00:00	30	85	7	32	25	37
2018-02-01 03:00:00	30	85	7	32	25	37
2018-02-01 03:00:00	30	85	7	32	25	37
2018-02-01 03:30:00	30	85	7	32	25	37
2018-02-01 03:30:00	30	85	7	32	25	37
2018-02-01 03:30:00	30	85	7	32	25	37
2018-02-01 03:30:00	30	85	7	32	25	37
2018-02-01 03:30:00	30	85	7	32	25	37
2018-02-01 03:30:00	30	85	7	32	25	37
2018-02-01 04:00:00	30	85	7	32	25	37
2018-02-01 04:00:00	30	85	7	32	25	37
2018-02-01 04:00:00	30	85	7	32	25	37
2018-02-01 04:00:00	30	85	7	32	25	37
2018-02-01 04:00:00	30	85	7	32	25	37
2018-02-01 04:00:00	30	85	7	32	25	37
2018-02-01 04:30:00	30	85	7	32	25	37
2018-02-01 04:30:00	30	85	7	32	25	37
2018-02-01 04:30:00	30	85	7	32	25	37
2018-02-01 04:30:00	30	85	7	32	25	37
2018-02-01 04:30:00	30	85	7	32	25	37
2018-02-01 04:30:00	30	85	7	32	25	37
2018-02-01 05:00:00	30	85	7	32	25	37
2018-02-01 05:00:00	30	85	7	32	25	37
2018-02-01 05:00:00	30	85	7	32	25	37
2018-02-01 05:00:00	30	85	7	32	25	37
2018-02-01 05:00:00	30	85	7	32	25	37
2018-02-01 05:00:00	30	85	7	32	25	37
2018-02-01 05:30:00	30	85	7	32	25	37
2018-02-01 05:30:00	30	85	7	32	25	37
2018-02-01 05:30:00	30	85	7	32	25	37
2018-02-01 05:30:00	30	85	7	32	25	37
2018-02-01 05:30:00	30	85	7	32	25	37
2018-02-01 05:30:00	30	85	7	32	25	37
2018-02-01 06:00:00	30	85	7	32	25	37
2018-02-01 06:00:00	30	85	7	32	25	37
2018-02-01 06:00:00	30	85	7	32	25	37
2018-02-01 06:00:00	30	85	7	32	25	37
2018-02-01 06:00:00	30	85	7	32	25	37
2018-02-01 06:00:00	30	85	7	32	25	37
2018-02-01 06:30:00	30	85	7	32	25	37
2018-02-01 06:30:00	30	85	7	32	25	37
2018-02-01 06:30:00	30	85	7	32	25	37
2018-02-01 06:30:00	30	85	7	32	25	37
2018-02-01 06:30:00	30	85	7	32	25	37
2018-02-01 06:30:00	30	85	7	32	25	37
2018-02-01 07:00:00	30	85	7	32	25	37
2018-02-01 07:00:00	30	85	7	32	25	37
2018-02-01 07:00:00	30	85	7	32	25	37
2018-02-01 07:00:00	30	85	7	32	25	37
2018-02-01 07:00:00	30	85	7	32	25	37
2018-02-01 07:00:00	30	85	7	32	25	37
2018-02-01 07:30:00	30	85	7	32	25	37
2018-02-01 07:30:00	30	85	7	32	25	37
2018-02-01 07:30:00	30	85	7	32	25	37
2018-02-01 07:30:00	30	85	7	32	25	37
2018-02-01 07:30:00	30	85	7	32	25	37
2018-02-01 07:30:00	30	85	7	32	25	37
2018-02-01 09:30:00	28	83	6	30	24	37
2018-02-01 09:30:00	28	83	6	30	24	37
2018-02-01 09:30:00	28	83	6	30	24	37
2018-02-01 09:30:00	28	83	6	30	24	37
2018-02-01 09:30:00	28	83	6	30	24	37
2018-02-01 09:30:00	28	83	6	30	24	37
2018-02-01 10:00:00	28	83	6	30	24	37
2018-02-01 10:00:00	28	83	6	30	24	37
2018-02-01 10:00:00	28	83	6	30	24	37
2018-02-01 10:00:00	28	83	6	30	24	37
2018-02-01 10:00:00	28	83	6	30	24	37
2018-02-01 10:00:00	28	83	6	30	24	37
2018-02-01 10:30:00	28	84	6	30	24	36
2018-02-01 10:30:00	28	84	6	30	24	36
2018-02-01 10:30:00	28	84	6	30	24	36
2018-02-01 10:30:00	28	84	6	30	24	36
2018-02-01 10:30:00	28	84	6	30	24	36
2018-02-01 10:30:00	28	84	6	30	24	36
2018-02-01 11:00:00	28	83	7	31	25	36
2018-02-01 11:00:00	28	83	7	31	25	36
2018-02-01 11:00:00	28	83	7	31	25	36
2018-02-01 11:00:00	28	83	7	31	25	36
2018-02-01 11:00:00	28	83	7	31	25	36
2018-02-01 11:00:00	28	83	7	31	25	36
2018-02-01 11:30:00	28	83	7	31	25	36
2018-02-01 11:30:00	28	83	7	31	25	36
2018-02-01 11:30:00	28	83	7	31	25	36
2018-02-01 11:30:00	28	83	7	31	25	36
2018-02-01 11:30:00	28	83	7	31	25	36
2018-02-01 11:30:00	28	83	7	31	25	36
2018-02-01 12:00:00	28	84	7	31	25	36
2018-02-01 12:00:00	28	84	7	31	25	36
